country_index,country_name,continent,week,month,year,ymd,week_of_period,treated,after,num_streams,ln_num_streams,cases,deaths,cases_per_million,deaths_per_million,C1_Schoolclosing,C2_Workplaceclosing,C3_Cancelpublicevents,C4_Restrictionsongatherings,C5_Closepublictransport,C6_Stayathomerequirements,C7_Restrictionsoninternalmove,C8_Internationaltravelcontrols,d_restrict_school,d_restrict_workpl,d_restrict_events,d_restrict_gather,d_restrict_transp,d_restrict_stayat,d_restrict_inside,d_restrict_outsid,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,apple_driving,apple_transit,apple_walking
cz,Czech Republic,Europe,17,9,2018,21sep2018,17,0,0,5362867,15.495009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,18,9,2018,28sep2018,18,0,0,5059531,15.436785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,19,10,2018,05oct2018,19,0,0,5441911,15.509641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,20,10,2018,12oct2018,20,0,0,5323168,15.487579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,21,10,2018,19oct2018,21,0,0,5428466,15.507167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,22,10,2018,26oct2018,22,0,0,5348163,15.492264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,23,11,2018,02nov2018,23,0,0,5347260,15.492095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,24,11,2018,09nov2018,24,0,0,5964024,15.601256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,25,11,2018,16nov2018,25,0,0,5503013,15.520806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,26,11,2018,23nov2018,26,0,0,5440273,15.509339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,27,11,2018,30nov2018,27,0,0,6561685,15.696758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,28,12,2018,07dec2018,28,0,0,6082709,15.620961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,29,12,2018,14dec2018,29,0,0,6425430,15.675775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,30,12,2018,21dec2018,30,0,0,6647058,15.709685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,31,12,2018,28dec2018,31,0,0,5002364,15.425421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,32,1,2019,04jan2019,32,0,0,5515510,15.523075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,33,1,2019,11jan2019,33,0,0,5808265,15.574793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,34,1,2019,18jan2019,34,0,0,5877837,15.586699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,35,1,2019,25jan2019,35,0,0,5921615,15.59412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,36,2,2019,01feb2019,36,0,0,5948627,15.598671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,37,2,2019,08feb2019,37,0,0,6126307,15.628102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,38,2,2019,15feb2019,38,0,0,6010179,15.608965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,39,2,2019,22feb2019,39,0,0,5954636,15.599681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,40,3,2019,01mar2019,40,0,0,5922131,15.594207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,41,3,2019,08mar2019,41,0,1,5953845,15.599547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,42,3,2019,15mar2019,42,0,1,5930705,15.595654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,43,3,2019,22mar2019,43,0,1,5916711,15.593291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,44,3,2019,29mar2019,44,0,1,6393721,15.670827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,45,4,2019,05apr2019,45,0,1,6105716,15.624736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,46,4,2019,12apr2019,46,0,1,6181537,15.637077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,47,4,2019,19apr2019,47,0,1,5709073,15.557568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,48,4,2019,26apr2019,48,0,1,6278364,15.65262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,49,5,2019,03may2019,49,0,1,6000469,15.607348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,50,5,2019,10may2019,50,0,1,5939777,15.597182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,51,5,2019,17may2019,51,0,1,7723289,15.859751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,52,5,2019,24may2019,52,0,1,7149252,15.782518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,53,5,2019,31may2019,1,1,0,7459817,15.825042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,54,6,2019,07jun2019,2,1,0,6905088,15.747769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,55,6,2019,14jun2019,3,1,0,6736925,15.723114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,56,6,2019,21jun2019,4,1,0,7184454,15.78743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,57,6,2019,28jun2019,5,1,0,7300953,15.803515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,58,7,2019,05jul2019,6,1,0,6971539,15.757346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,59,7,2019,12jul2019,7,1,0,7290120,15.802031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,60,7,2019,19jul2019,8,1,0,6776990,15.729044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,61,7,2019,26jul2019,9,1,0,6580784,15.699664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,62,8,2019,02aug2019,10,1,0,6602398,15.702944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,63,8,2019,09aug2019,11,1,0,6594449,15.701738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,64,8,2019,16aug2019,12,1,0,6602830,15.703009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,65,8,2019,23aug2019,13,1,0,6417843,15.674593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,66,8,2019,30aug2019,14,1,0,6722924,15.721034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,67,9,2019,06sep2019,15,1,0,7114781,15.777685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,68,9,2019,13sep2019,16,1,0,7239736,15.795095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,69,9,2019,20sep2019,17,1,0,7003321,15.761895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,70,9,2019,27sep2019,18,1,0,7610588,15.845051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,71,10,2019,04oct2019,19,1,0,7476305,15.82725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,72,10,2019,11oct2019,20,1,0,7487153,15.828699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,73,10,2019,18oct2019,21,1,0,7336572,15.808382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,74,10,2019,25oct2019,22,1,0,7379799,15.814257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,75,11,2019,01nov2019,23,1,0,8366023,15.93969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,76,11,2019,08nov2019,24,1,0,7597330,15.843307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,77,11,2019,15nov2019,25,1,0,7877945,15.879578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,78,11,2019,22nov2019,26,1,0,7595047,15.843007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,79,11,2019,29nov2019,27,1,0,7835250,15.874144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,80,12,2019,06dec2019,28,1,0,8796031,15.989811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,81,12,2019,13dec2019,29,1,0,9072393,16.020746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,82,12,2019,20dec2019,30,1,0,9300238,16.045551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,83,12,2019,27dec2019,31,1,0,6882373,15.744474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,84,1,2020,03jan2020,32,1,0,7530041,15.834411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
cz,Czech Republic,Europe,85,1,2020,10jan2020,33,1,0,8087867,15.905875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,104.2975,100.8,102.62
cz,Czech Republic,Europe,86,1,2020,17jan2020,34,1,0,8362530,15.939272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,108.47,102.42714,112.93
cz,Czech Republic,Europe,87,1,2020,24jan2020,35,1,0,8054060,15.901687,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,,,,,,,108.15143,102.22143,116.06715
cz,Czech Republic,Europe,88,1,2020,31jan2020,36,1,0,7831460,15.873659,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,,,,,,,111.48143,110.52,125.26428
cz,Czech Republic,Europe,89,2,2020,07feb2020,37,1,0,7830690,15.873561,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,,,,,,,119.03286,118.62143,133.94
cz,Czech Republic,Europe,90,2,2020,14feb2020,38,1,0,8042142,15.900206,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,7.6666665,4.3333335,21,4,-.66666669,-.5,124.35571,131.04715,155.13715
cz,Czech Republic,Europe,91,2,2020,21feb2020,39,1,0,8011592,15.8964,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,4.1428571,5.2857141,8.8571424,1.8571428,.14285715,-.42857143,121.28714,129.22571,145.83
cz,Czech Republic,Europe,92,2,2020,28feb2020,40,1,0,7876877,15.879442,8,0,.75259209,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,10.857142,.5714286,.71428573,0,114.68,120.72572,130.73
cz,Czech Republic,Europe,93,3,2020,06mar2020,41,1,1,8086459,15.905702,86,0,8.0903654,0,3,0,2,3,0,0,0,3,1,0,1,1,0,0,0,1,.71428573,11,8,-4.5714288,-3.1428571,1.7142857,107.79428,104.11143,115.84143
cz,Czech Republic,Europe,94,3,2020,13mar2020,42,1,1,7663858,15.852026,428,0,40.26368,0,3,3,2,3,0,2,2,4,1,1,1,1,0,1,1,1,-55.857143,-5.4285712,1,-43.142857,-27.142857,12.714286,57.450001,27.588572,36.932858
cz,Czech Republic,Europe,95,3,2020,20mar2020,43,1,1,8047730,15.900901,1132,6,106.49178,.56444407,3,3,2,4,0,2,2,4,1,1,1,1,0,1,1,1,-68.714287,-21.285715,-30,-61,-41.142857,19.142857,44.065716,16.26,21.682858
cz,Czech Republic,Europe,96,3,2020,27mar2020,44,1,1,8115333,15.909266,1935,33,182.03322,3.1044424,3,3,2,4,0,2,2,4,1,1,1,1,0,1,1,1,-64.571426,-18.428572,-6.7142859,-56.285713,-40.142857,17.857143,52.328571,17.867142,27.442858
cz,Czech Republic,Europe,97,4,2020,03apr2020,45,1,1,8337695,15.936297,1723,60,162.08952,5.6444407,3,3,2,4,0,2,0,4,1,1,1,1,0,1,0,1,-61.285713,-3.4285715,5.4285712,-48.142857,-39.285713,15,63.157143,22.028572,36.741428
cz,Czech Republic,Europe,98,4,2020,10apr2020,46,1,1,8232536,15.923605,991,67,93.227348,6.302959,3,3,2,4,0,2,0,4,1,1,1,1,0,1,0,1,-67.85714,-17,-2.2857144,-49,-47.57143,17,68.421432,25.578571,39.445713
cz,Czech Republic,Europe,99,4,2020,17apr2020,47,1,1,8435315,15.947938,833,44,78.363655,4.1392565,3,3,2,4,0,2,0,3,1,1,1,1,0,1,0,1,-57.142857,-4.5714288,12.285714,-41.285713,-32.142857,12.285714,79.578575,28.655714,44.615715
cz,Czech Republic,Europe,100,4,2020,24apr2020,48,1,1,9518310,16.068727,443,17,41.674789,1.5992583,2,2,2,4,0,1,0,3,1,1,1,1,0,0,0,1,-50.714287,.85714287,17.571428,-36,-28.857143,9.8571424,85.802856,32.91,45.927143
cz,Czech Republic,Europe,101,5,2020,01may2020,49,1,1,8581700,15.965142,395,35,37.159237,3.2925906,2,2,2,3,0,1,0,3,1,1,1,1,0,0,0,1,-48.285713,.2857143,13.571428,-37.42857,-32.857143,11.142858,89.557144,36.53857,45.792858
cz,Czech Republic,Europe,102,5,2020,08may2020,50,1,1,8510747,15.956841,295,28,27.751835,2.6340723,2,2,2,3,0,1,0,3,1,1,1,1,0,0,0,1,-40,-2.1428571,17.857143,-28,-25.857143,8.4285717,98.514,42.312,53.208
cz,Czech Republic,Europe,103,5,2020,15may2020,51,1,1,8820290,15.992565,452,14,42.521454,1.3170362,2,2,2,3,0,1,0,3,1,1,1,1,0,0,0,1,-25.285715,.85714287,-8.2857141,-10.285714,-13.714286,5.2857141,104.86,51.275715,59.079998
cz,Czech Republic,Europe,104,5,2020,22may2020,52,1,1,8714113,15.980454,365,13,34.337017,1.2229621,2,2,2,3,0,1,0,3,1,1,1,1,0,0,0,1,-21.142857,2,-21.571428,-16.857143,-13.142858,5.8571429,103.14571,52.439999,53.899998
de,Germany,Europe,1,6,2018,01jun2018,1,0,0,144942507,18.791847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,2,6,2018,08jun2018,2,0,0,147797721,18.811356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,3,6,2018,15jun2018,3,0,0,147861266,18.811785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,4,6,2018,22jun2018,4,0,0,157026035,18.871922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,5,6,2018,29jun2018,5,0,0,158885819,18.883696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,6,7,2018,06jul2018,6,0,0,151400643,18.83544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,7,7,2018,13jul2018,7,0,0,155674109,18.863276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,8,7,2018,20jul2018,8,0,0,154725460,18.857162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,9,7,2018,27jul2018,9,0,0,151689320,18.837345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,10,8,2018,03aug2018,10,0,0,162255088,18.90468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,11,8,2018,10aug2018,11,0,0,152742693,18.844265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,12,8,2018,17aug2018,12,0,0,149643853,18.823769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,13,8,2018,24aug2018,13,0,0,142899503,18.777653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,14,8,2018,31aug2018,14,0,0,148764686,18.817877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,15,9,2018,07sep2018,15,0,0,142763299,18.776699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,16,9,2018,14sep2018,16,0,0,151528074,18.836281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,17,9,2018,21sep2018,17,0,0,148899467,18.818783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,18,9,2018,28sep2018,18,0,0,156503492,18.868589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,19,10,2018,05oct2018,19,0,0,166393499,18.929867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,20,10,2018,12oct2018,20,0,0,154019991,18.852592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,21,10,2018,19oct2018,21,0,0,148532658,18.816315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,22,10,2018,26oct2018,22,0,0,154163801,18.853527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,23,11,2018,02nov2018,23,0,0,150974573,18.832623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,24,11,2018,09nov2018,24,0,0,148265873,18.814518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,25,11,2018,16nov2018,25,0,0,144246440,18.787033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,26,11,2018,23nov2018,26,0,0,156698199,18.869833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,27,11,2018,30nov2018,27,0,0,160377434,18.89304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,28,12,2018,07dec2018,28,0,0,153597134,18.849844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,29,12,2018,14dec2018,29,0,0,162818063,18.908144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,30,12,2018,21dec2018,30,0,0,213622305,19.17972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,31,12,2018,28dec2018,31,0,0,150045324,18.826448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,32,1,2019,04jan2019,32,0,0,134889791,18.719969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,33,1,2019,11jan2019,33,0,0,151679754,18.837282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,34,1,2019,18jan2019,34,0,0,160343314,18.892828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,35,1,2019,25jan2019,35,0,0,161505530,18.900049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,36,2,2019,01feb2019,36,0,0,156873265,18.870949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,37,2,2019,08feb2019,37,0,0,167915107,18.938969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,38,2,2019,15feb2019,38,0,0,166753077,18.932024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,39,2,2019,22feb2019,39,0,0,163227495,18.910656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,40,3,2019,01mar2019,40,0,0,151425848,18.835608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,41,3,2019,08mar2019,41,0,1,164150480,18.916294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,42,3,2019,15mar2019,42,0,1,190700279,19.066214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,43,3,2019,22mar2019,43,0,1,196132072,19.094299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,44,3,2019,29mar2019,44,0,1,190697626,19.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,45,4,2019,05apr2019,45,0,1,185697767,19.039631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,46,4,2019,12apr2019,46,0,1,203124973,19.129332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,47,4,2019,19apr2019,47,0,1,179329766,19.004738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,48,4,2019,26apr2019,48,0,1,169886933,18.950644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,49,5,2019,03may2019,49,0,1,170454183,18.953978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,50,5,2019,10may2019,50,0,1,180296877,19.010115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,51,5,2019,17may2019,51,0,1,198661202,19.107111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,52,5,2019,24may2019,52,0,1,196437021,19.095852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,53,5,2019,31may2019,1,1,0,187011498,19.04668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,54,6,2019,07jun2019,2,1,0,189454316,19.059658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,55,6,2019,14jun2019,3,1,0,198301858,19.105301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,56,6,2019,21jun2019,4,1,0,204787006,19.137482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
de,Germany,Europe,57,6,2019,28jun2019,5,1,0,209649605,19.160948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
